LOCALIDAD;CATEGORIA;ANO;MES;NUMERO_COMPARENDOS
SANTA FE;D;2017;MARZO;142
SANTA FE;D;2017;MAYO;89
SANTA FE;D;2017;OCTUBRE;2
SANTA FE;D;2017;SEPTIEMBRE;42
SANTA FE;E;2015;DICIEMBRE;1
SANTA FE;E;2015;NOVIEMBRE;1
SANTA FE;E;2016;NOVIEMBRE;1
SANTA FE;F;2015;ABRIL;38
SANTA FE;F;2015;AGOSTO;38
SANTA FE;F;2015;DICIEMBRE;43
SANTA FE;F;2015;ENERO;6
SANTA FE;F;2015;JULIO;59
SANTA FE;F;2015;MARZO;1
SANTA FE;F;2015;MAYO;3
SANTA FE;F;2015;NOVIEMBRE;22
SANTA FE;F;2015;OCTUBRE;27
SANTA FE;F;2015;SEPTIEMBRE;21
SANTA FE;F;2016;ABRIL;9
SANTA FE;F;2016;AGOSTO;70
SANTA FE;F;2016;DICIEMBRE;37
SANTA FE;F;2016;ENERO;98
SANTA FE;F;2016;FEBRERO;121
SANTA FE;F;2016;JULIO;15
SANTA FE;F;2016;JUNIO;6
SANTA FE;F;2016;MARZO;39
SANTA FE;F;2016;MAYO;8
SANTA FE;F;2016;NOVIEMBRE;72
SANTA FE;F;2016;OCTUBRE;34
SANTA FE;F;2016;SEPTIEMBRE;64
SANTA FE;F;2017;ABRIL;26
SANTA FE;F;2017;AGOSTO;77
SANTA FE;F;2017;ENERO;45
SANTA FE;F;2017;FEBRERO;53
SANTA FE;F;2017;JULIO;21
SANTA FE;F;2017;JUNIO;43
SANTA FE;F;2017;MARZO;70
SANTA FE;F;2017;MAYO;64
SANTA FE;F;2017;OCTUBRE;3
SANTA FE;F;2017;SEPTIEMBRE;26
SANTA FE;G;2015;ABRIL;1
SANTA FE;G;2015;AGOSTO;4
SANTA FE;G;2015;DICIEMBRE;1
SANTA FE;G;2015;ENERO;1
SANTA FE;G;2015;FEBRERO;1
SANTA FE;G;2015;JULIO;20
SANTA FE;G;2015;JUNIO;1
SANTA FE;G;2015;MARZO;2
SANTA FE;G;2016;AGOSTO;4
SANTA FE;G;2016;DICIEMBRE;3
SANTA FE;G;2016;ENERO;3
SANTA FE;G;2016;FEBRERO;9
SANTA FE;G;2016;JULIO;4
SANTA FE;G;2016;MARZO;9
SANTA FE;G;2016;NOVIEMBRE;3
SANTA FE;G;2016;OCTUBRE;1
SANTA FE;G;2016;SEPTIEMBRE;2
SANTA FE;G;2017;ABRIL;5
SANTA FE;G;2017;AGOSTO;25
SANTA FE;G;2017;ENERO;6
SANTA FE;G;2017;FEBRERO;11
SANTA FE;G;2017;JULIO;11
SANTA FE;G;2017;JUNIO;5
SANTA FE;G;2017;MARZO;20
SANTA FE;G;2017;MAYO;4
SANTA FE;G;2017;SEPTIEMBRE;7
SANTA FE;H;2015;ABRIL;36
SANTA FE;H;2015;AGOSTO;131
SANTA FE;H;2015;DICIEMBRE;7
SANTA FE;H;2015;ENERO;12
SANTA FE;H;2015;FEBRERO;12
SANTA FE;H;2015;JULIO;104
SANTA FE;H;2015;JUNIO;31
SANTA FE;H;2015;MARZO;11
SANTA FE;H;2015;MAYO;31
SANTA FE;H;2015;NOVIEMBRE;1
SANTA FE;H;2015;OCTUBRE;29
SANTA FE;H;2015;SEPTIEMBRE;90
SANTA FE;H;2016;ABRIL;11
SANTA FE;H;2016;AGOSTO;46
SANTA FE;H;2016;DICIEMBRE;138
SANTA FE;H;2016;ENERO;17
SANTA FE;H;2016;FEBRERO;131
SANTA FE;H;2016;JULIO;22
SANTA FE;H;2016;JUNIO;9
SANTA FE;H;2016;MARZO;93
SANTA FE;H;2016;MAYO;9
SANTA FE;H;2016;NOVIEMBRE;122
SANTA FE;H;2016;OCTUBRE;209
SANTA FE;H;2016;SEPTIEMBRE;164
SANTA FE;H;2017;ABRIL;31
SANTA FE;H;2017;AGOSTO;142
SANTA FE;H;2017;ENERO;103
SANTA FE;H;2017;FEBRERO;75
SANTA FE;H;2017;JULIO;95
SANTA FE;H;2017;JUNIO;107
SANTA FE;H;2017;MARZO;107
SANTA FE;H;2017;MAYO;167
SANTA FE;H;2017;OCTUBRE;6
SANTA FE;H;2017;SEPTIEMBRE;54
SANTA FE;I;2015;FEBRERO;1
SANTA FE;I;2015;MAYO;1
SANTA FE;I;2015;OCTUBRE;1
SANTA FE;I;2016;ABRIL;1
SANTA FE;I;2016;ENERO;3
SANTA FE;I;2016;FEBRERO;3
SANTA FE;I;2016;JULIO;1
SANTA FE;I;2016;NOVIEMBRE;3
SANTA FE;I;2017;AGOSTO;2
SANTA FE;I;2017;MARZO;3
SANTA FE;I;2017;MAYO;6
SANTAFE;C;2017;ENERO;1
SUBA;A;2015;ABRIL;3
SUBA;A;2015;AGOSTO;79
SUBA;A;2015;DICIEMBRE;55
SUBA;A;2015;ENERO;1
SUBA;A;2015;FEBRERO;7
SUBA;A;2015;JULIO;39
SUBA;A;2015;JUNIO;24
SUBA;A;2015;MARZO;2
SUBA;A;2015;MAYO;12
SUBA;A;2015;NOVIEMBRE;45
SUBA;A;2015;OCTUBRE;98
SUBA;A;2015;SEPTIEMBRE;114
SUBA;A;2016;ABRIL;17
SUBA;A;2016;AGOSTO;30
SUBA;A;2016;DICIEMBRE;8
SUBA;A;2016;ENERO;36
SUBA;A;2016;FEBRERO;76
SUBA;A;2016;JULIO;33
SUBA;A;2016;JUNIO;28
SUBA;A;2016;MARZO;55
SUBA;A;2016;MAYO;9
SUBA;A;2016;NOVIEMBRE;22
SUBA;A;2016;OCTUBRE;33
SUBA;A;2016;SEPTIEMBRE;33
SUBA;A;2017;ABRIL;28
SUBA;A;2017;AGOSTO;42
SUBA;A;2017;ENERO;48
SUBA;A;2017;FEBRERO;73
SUBA;A;2017;JULIO;38
SUBA;A;2017;JUNIO;12
SUBA;A;2017;MARZO;27
SUBA;A;2017;MAYO;23
SUBA;A;2017;SEPTIEMBRE;6
SUBA;B;2015;ABRIL;45
SUBA;B;2015;AGOSTO;92
SUBA;B;2015;DICIEMBRE;120
SUBA;B;2015;ENERO;57
SUBA;B;2015;FEBRERO;49
SUBA;B;2015;JULIO;102
SUBA;B;2015;JUNIO;77
SUBA;B;2015;MARZO;34
SUBA;B;2015;MAYO;41
SUBA;B;2015;NOVIEMBRE;73
SUBA;B;2015;OCTUBRE;100
SUBA;B;2015;SEPTIEMBRE;101
SUBA;B;2016;ABRIL;66
SUBA;B;2016;AGOSTO;75
SUBA;B;2016;DICIEMBRE;74
SUBA;B;2016;ENERO;166
SUBA;B;2016;FEBRERO;171
SUBA;B;2016;JULIO;61
SUBA;B;2016;JUNIO;105
SUBA;B;2016;MARZO;104
SUBA;B;2016;MAYO;63
SUBA;B;2016;NOVIEMBRE;87
SUBA;B;2016;OCTUBRE;97
SUBA;B;2016;SEPTIEMBRE;139
SUBA;B;2017;ABRIL;67
SUBA;B;2017;AGOSTO;80
SUBA;B;2017;ENERO;135
SUBA;B;2017;FEBRERO;111
SUBA;B;2017;JULIO;88
SUBA;B;2017;JUNIO;79
SUBA;B;2017;MARZO;129
SUBA;B;2017;MAYO;91
SUBA;B;2017;OCTUBRE;2
SUBA;B;2017;SEPTIEMBRE;44
SUBA;C;2015;ABRIL;969
SUBA;C;2015;AGOSTO;1315
SUBA;C;2015;DICIEMBRE;1224
SUBA;C;2015;ENERO;797
SUBA;C;2015;FEBRERO;903
SUBA;C;2015;JULIO;1262
SUBA;C;2015;JUNIO;945
SUBA;C;2015;MARZO;778
SUBA;C;2015;MAYO;1108
SUBA;C;2015;NOVIEMBRE;1883
SUBA;C;2015;OCTUBRE;2046
SUBA;C;2015;SEPTIEMBRE;1455
SUBA;C;2016;ABRIL;1456
SUBA;C;2016;AGOSTO;971
SUBA;C;2016;DICIEMBRE;758
SUBA;C;2016;ENERO;2144
SUBA;C;2016;FEBRERO;3371
SUBA;C;2016;JULIO;750
SUBA;C;2016;JUNIO;1445
SUBA;C;2016;MARZO;2261
SUBA;C;2016;MAYO;1359
SUBA;C;2016;NOVIEMBRE;1226
SUBA;C;2016;OCTUBRE;891
SUBA;C;2016;SEPTIEMBRE;1027
SUBA;C;2017;ABRIL;1170
SUBA;C;2017;AGOSTO;1647
SUBA;C;2017;ENERO;1894
SUBA;C;2017;FEBRERO;1964
SUBA;C;2017;JULIO;2059
SUBA;C;2017;JUNIO;1345
SUBA;C;2017;MARZO;1615
SUBA;C;2017;MAYO;1625
SUBA;C;2017;OCTUBRE;18
SUBA;C;2017;SEPTIEMBRE;802
SUBA;D;2015;ABRIL;30
SUBA;D;2015;AGOSTO;75
SUBA;D;2015;DICIEMBRE;155
SUBA;D;2015;ENERO;48
SUBA;D;2015;FEBRERO;32
SUBA;D;2015;JULIO;97
SUBA;D;2015;JUNIO;69
SUBA;D;2015;MARZO;28
SUBA;D;2015;MAYO;51
SUBA;D;2015;NOVIEMBRE;86
SUBA;D;2015;OCTUBRE;163
SUBA;D;2015;SEPTIEMBRE;118
SUBA;D;2016;ABRIL;140
SUBA;D;2016;AGOSTO;115
SUBA;D;2016;DICIEMBRE;76
SUBA;D;2016;ENERO;285
SUBA;D;2016;FEBRERO;153
SUBA;D;2016;JULIO;92
SUBA;D;2016;JUNIO;100
SUBA;D;2016;MARZO;119
SUBA;D;2016;MAYO;101
SUBA;D;2016;NOVIEMBRE;88
SUBA;D;2016;OCTUBRE;119
SUBA;D;2016;SEPTIEMBRE;137
SUBA;D;2017;ABRIL;45
SUBA;D;2017;AGOSTO;76
SUBA;D;2017;ENERO;108
SUBA;D;2017;FEBRERO;96
SUBA;D;2017;JULIO;70
SUBA;D;2017;JUNIO;73
SUBA;D;2017;MARZO;92
SUBA;D;2017;MAYO;77
SUBA;D;2017;OCTUBRE;2
SUBA;D;2017;SEPTIEMBRE;45
SUBA;E;2015;SEPTIEMBRE;1
SUBA;E;2016;FEBRERO;1
SUBA;E;2017;ENERO;1
SUBA;E;2017;MARZO;1
SUBA;F;2015;ABRIL;26
SUBA;F;2015;AGOSTO;59
SUBA;F;2015;DICIEMBRE;64
SUBA;F;2015;ENERO;26
SUBA;F;2015;FEBRERO;29
SUBA;F;2015;JULIO;87
SUBA;F;2015;JUNIO;55
SUBA;F;2015;MARZO;12
SUBA;F;2015;MAYO;26
SUBA;F;2015;NOVIEMBRE;34
SUBA;F;2015;OCTUBRE;78
SUBA;F;2015;SEPTIEMBRE;75
SUBA;F;2016;ABRIL;40
SUBA;F;2016;AGOSTO;12
SUBA;F;2016;DICIEMBRE;16
SUBA;F;2016;ENERO;115
SUBA;F;2016;FEBRERO;129
SUBA;F;2016;JULIO;10
SUBA;F;2016;JUNIO;22
SUBA;F;2016;MARZO;49
SUBA;F;2016;MAYO;15
SUBA;F;2016;NOVIEMBRE;15
SUBA;F;2016;OCTUBRE;12
SUBA;F;2016;SEPTIEMBRE;15
SUBA;F;2017;ABRIL;9
SUBA;F;2017;AGOSTO;31
SUBA;F;2017;ENERO;13
SUBA;F;2017;FEBRERO;24
SUBA;F;2017;JULIO;28
SUBA;F;2017;JUNIO;13
SUBA;F;2017;MARZO;18
SUBA;F;2017;MAYO;7
SUBA;F;2017;SEPTIEMBRE;14
SUBA;G;2015;ABRIL;9
SUBA;G;2015;AGOSTO;11
SUBA;G;2015;DICIEMBRE;5
SUBA;G;2015;ENERO;2
SUBA;G;2015;FEBRERO;2
SUBA;G;2015;JULIO;112
SUBA;G;2015;JUNIO;80
SUBA;G;2015;MARZO;2
SUBA;G;2015;MAYO;9
SUBA;G;2015;SEPTIEMBRE;2
SUBA;G;2016;ABRIL;4
SUBA;G;2016;AGOSTO;9
SUBA;G;2016;DICIEMBRE;3
SUBA;G;2016;ENERO;13
SUBA;G;2016;FEBRERO;34
SUBA;G;2016;JULIO;4
SUBA;G;2016;JUNIO;4
SUBA;G;2016;MARZO;19
SUBA;G;2016;MAYO;13
SUBA;G;2016;NOVIEMBRE;5
SUBA;G;2016;OCTUBRE;7
SUBA;G;2016;SEPTIEMBRE;8
SUBA;G;2017;ABRIL;2
SUBA;G;2017;AGOSTO;32
SUBA;G;2017;ENERO;14
SUBA;G;2017;FEBRERO;19
SUBA;G;2017;JULIO;6
SUBA;G;2017;JUNIO;6
SUBA;G;2017;MARZO;5
SUBA;G;2017;MAYO;5
SUBA;G;2017;OCTUBRE;1
SUBA;G;2017;SEPTIEMBRE;5
SUBA;H;2015;ABRIL;26
SUBA;H;2015;AGOSTO;39
SUBA;H;2015;DICIEMBRE;46
SUBA;H;2015;ENERO;20
SUBA;H;2015;FEBRERO;25
SUBA;H;2015;JULIO;151
SUBA;H;2015;JUNIO;91
SUBA;H;2015;MARZO;12
SUBA;H;2015;MAYO;80
SUBA;H;2015;NOVIEMBRE;28
SUBA;H;2015;OCTUBRE;26
SUBA;H;2015;SEPTIEMBRE;43
SUBA;H;2016;ABRIL;86
SUBA;H;2016;AGOSTO;50
SUBA;H;2016;DICIEMBRE;41
SUBA;H;2016;ENERO;62
SUBA;H;2016;FEBRERO;80
SUBA;H;2016;JULIO;24
SUBA;H;2016;JUNIO;60
SUBA;H;2016;MARZO;61
SUBA;H;2016;MAYO;33
SUBA;H;2016;NOVIEMBRE;55
SUBA;H;2016;OCTUBRE;44
SUBA;H;2016;SEPTIEMBRE;56
SUBA;H;2017;ABRIL;59
SUBA;H;2017;AGOSTO;101
SUBA;H;2017;ENERO;94
SUBA;H;2017;FEBRERO;100
SUBA;H;2017;JULIO;88
SUBA;H;2017;JUNIO;66
SUBA;H;2017;MARZO;88
SUBA;H;2017;MAYO;81
SUBA;H;2017;OCTUBRE;3
SUBA;H;2017;SEPTIEMBRE;69
SUBA;I;2015;ABRIL;2
SUBA;I;2015;DICIEMBRE;3
SUBA;I;2015;ENERO;1
SUBA;I;2015;FEBRERO;5
SUBA;I;2015;JULIO;1
SUBA;I;2015;JUNIO;5
SUBA;I;2015;MAYO;3
SUBA;I;2015;OCTUBRE;2
SUBA;I;2015;SEPTIEMBRE;2
SUBA;I;2016;AGOSTO;1
SUBA;I;2016;DICIEMBRE;4
SUBA;I;2016;ENERO;3
SUBA;I;2016;FEBRERO;5
SUBA;I;2016;JUNIO;1
SUBA;I;2016;MARZO;7
SUBA;I;2016;MAYO;1
SUBA;I;2016;NOVIEMBRE;2
SUBA;I;2016;SEPTIEMBRE;2
SUBA;I;2017;AGOSTO;1
SUBA;I;2017;ENERO;1
SUBA;I;2017;FEBRERO;3
SUBA;I;2017;JULIO;2
SUBA;I;2017;JUNIO;2
SUBA;I;2017;MARZO;1
SUMAPAZ;A;2016;DICIEMBRE;1
SUMAPAZ;A;2016;ENERO;1
SUMAPAZ;A;2016;JULIO;2
SUMAPAZ;A;2016;MAYO;1
SUMAPAZ;A;2016;OCTUBRE;2
SUMAPAZ;A;2016;SEPTIEMBRE;1
SUMAPAZ;A;2017;ABRIL;2
SUMAPAZ;A;2017;AGOSTO;1
SUMAPAZ;A;2017;JULIO;1
SUMAPAZ;A;2017;JUNIO;1
SUMAPAZ;A;2017;SEPTIEMBRE;1
SUMAPAZ;B;2015;DICIEMBRE;2
SUMAPAZ;B;2015;ENERO;2
SUMAPAZ;B;2015;NOVIEMBRE;1
SUMAPAZ;B;2015;OCTUBRE;1
SUMAPAZ;B;2015;SEPTIEMBRE;1
SUMAPAZ;B;2016;AGOSTO;2
SUMAPAZ;B;2016;DICIEMBRE;3
SUMAPAZ;B;2016;ENERO;2
SUMAPAZ;B;2016;FEBRERO;1
SUMAPAZ;B;2016;JULIO;1
SUMAPAZ;B;2016;NOVIEMBRE;2
SUMAPAZ;B;2016;OCTUBRE;5
SUMAPAZ;B;2016;SEPTIEMBRE;3
SUMAPAZ;B;2017;AGOSTO;4
SUMAPAZ;B;2017;ENERO;1
SUMAPAZ;B;2017;FEBRERO;4
SUMAPAZ;B;2017;JULIO;3
SUMAPAZ;B;2017;JUNIO;5
SUMAPAZ;B;2017;MARZO;3
SUMAPAZ;B;2017;MAYO;4
SUMAPAZ;B;2017;SEPTIEMBRE;6
SUMAPAZ;C;2015;ABRIL;1
SUMAPAZ;C;2015;AGOSTO;2
SUMAPAZ;C;2015;DICIEMBRE;4
SUMAPAZ;C;2015;FEBRERO;3
SUMAPAZ;C;2015;JULIO;3
SUMAPAZ;C;2015;JUNIO;2
SUMAPAZ;C;2015;MARZO;2
SUMAPAZ;C;2015;NOVIEMBRE;1
SUMAPAZ;C;2015;OCTUBRE;5
SUMAPAZ;C;2015;SEPTIEMBRE;4
SUMAPAZ;C;2016;ABRIL;3
SUMAPAZ;C;2016;AGOSTO;18
SUMAPAZ;C;2016;DICIEMBRE;25
SUMAPAZ;C;2016;ENERO;8
SUMAPAZ;C;2016;FEBRERO;11
SUMAPAZ;C;2016;JULIO;8
SUMAPAZ;C;2016;JUNIO;7
SUMAPAZ;C;2016;MARZO;8
SUMAPAZ;C;2016;NOVIEMBRE;37
SUMAPAZ;C;2016;OCTUBRE;37
SUMAPAZ;C;2016;SEPTIEMBRE;28
SUMAPAZ;C;2017;ABRIL;17
SUMAPAZ;C;2017;AGOSTO;27
SUMAPAZ;C;2017;ENERO;35
SUMAPAZ;C;2017;FEBRERO;36
SUMAPAZ;C;2017;JULIO;21
SUMAPAZ;C;2017;JUNIO;21
SUMAPAZ;C;2017;MARZO;6
SUMAPAZ;C;2017;MAYO;29
SUMAPAZ;C;2017;SEPTIEMBRE;25
SUMAPAZ;D;2015;DICIEMBRE;2
SUMAPAZ;D;2015;ENERO;1
SUMAPAZ;D;2015;NOVIEMBRE;1
SUMAPAZ;D;2015;SEPTIEMBRE;1
SUMAPAZ;D;2016;ABRIL;1
SUMAPAZ;D;2016;AGOSTO;3
SUMAPAZ;D;2016;DICIEMBRE;4
SUMAPAZ;D;2016;ENERO;2
SUMAPAZ;D;2016;FEBRERO;1
SUMAPAZ;D;2016;JULIO;2
SUMAPAZ;D;2016;JUNIO;1
SUMAPAZ;D;2016;MARZO;4
SUMAPAZ;D;2016;MAYO;1
SUMAPAZ;D;2016;NOVIEMBRE;6
SUMAPAZ;D;2016;OCTUBRE;3
SUMAPAZ;D;2016;SEPTIEMBRE;7
SUMAPAZ;D;2017;ABRIL;2
SUMAPAZ;D;2017;AGOSTO;3
SUMAPAZ;D;2017;ENERO;2
SUMAPAZ;D;2017;FEBRERO;1
SUMAPAZ;D;2017;JULIO;3
SUMAPAZ;D;2017;MAYO;3
SUMAPAZ;D;2017;SEPTIEMBRE;3
SUMAPAZ;F;2015;AGOSTO;2
SUMAPAZ;F;2015;ENERO;1
SUMAPAZ;F;2015;JULIO;1
SUMAPAZ;F;2015;MAYO;1
SUMAPAZ;F;2016;ABRIL;2
SUMAPAZ;F;2016;AGOSTO;1
SUMAPAZ;F;2016;DICIEMBRE;3
SUMAPAZ;F;2016;NOVIEMBRE;4
SUMAPAZ;F;2016;OCTUBRE;1
SUMAPAZ;F;2016;SEPTIEMBRE;3
SUMAPAZ;F;2017;ENERO;1
SUMAPAZ;F;2017;FEBRERO;1
SUMAPAZ;F;2017;JUNIO;2
SUMAPAZ;F;2017;SEPTIEMBRE;1
SUMAPAZ;G;2016;MAYO;1
SUMAPAZ;G;2017;AGOSTO;1
SUMAPAZ;G;2017;ENERO;1
SUMAPAZ;G;2017;JUNIO;1
SUMAPAZ;G;2017;SEPTIEMBRE;3
SUMAPAZ;H;2015;ABRIL;1
SUMAPAZ;H;2015;AGOSTO;2
SUMAPAZ;H;2015;MARZO;1
SUMAPAZ;H;2015;MAYO;2
SUMAPAZ;H;2015;SEPTIEMBRE;1
SUMAPAZ;H;2016;AGOSTO;3
SUMAPAZ;H;2016;DICIEMBRE;3
SUMAPAZ;H;2016;ENERO;1
SUMAPAZ;H;2016;MARZO;1
SUMAPAZ;H;2016;MAYO;2
SUMAPAZ;H;2016;NOVIEMBRE;1
SUMAPAZ;H;2016;OCTUBRE;8
SUMAPAZ;H;2016;SEPTIEMBRE;3
SUMAPAZ;H;2017;ABRIL;2
SUMAPAZ;H;2017;AGOSTO;7
SUMAPAZ;H;2017;ENERO;7
SUMAPAZ;H;2017;FEBRERO;4
SUMAPAZ;H;2017;JULIO;1
SUMAPAZ;H;2017;JUNIO;5
SUMAPAZ;H;2017;MARZO;2
SUMAPAZ;H;2017;MAYO;7
SUMAPAZ;H;2017;SEPTIEMBRE;1
TEUSAQUILLO;A;2015;ABRIL;1
TEUSAQUILLO;A;2015;AGOSTO;1
TEUSAQUILLO;A;2015;DICIEMBRE;1
TEUSAQUILLO;A;2015;ENERO;1
TEUSAQUILLO;A;2015;JULIO;21
TEUSAQUILLO;A;2015;JUNIO;16
TEUSAQUILLO;A;2015;MAYO;5
TEUSAQUILLO;A;2015;NOVIEMBRE;2
TEUSAQUILLO;A;2015;OCTUBRE;2
TEUSAQUILLO;A;2015;SEPTIEMBRE;3
TEUSAQUILLO;A;2016;ABRIL;19
TEUSAQUILLO;A;2016;AGOSTO;4
TEUSAQUILLO;A;2016;DICIEMBRE;6
TEUSAQUILLO;A;2016;ENERO;10
TEUSAQUILLO;A;2016;FEBRERO;11
TEUSAQUILLO;A;2016;JULIO;8
TEUSAQUILLO;A;2016;JUNIO;5
TEUSAQUILLO;A;2016;MARZO;7
TEUSAQUILLO;A;2016;MAYO;2
TEUSAQUILLO;A;2016;NOVIEMBRE;6
TEUSAQUILLO;A;2016;OCTUBRE;15
TEUSAQUILLO;A;2016;SEPTIEMBRE;20
TEUSAQUILLO;A;2017;ABRIL;6
TEUSAQUILLO;A;2017;AGOSTO;15
TEUSAQUILLO;A;2017;ENERO;8
TEUSAQUILLO;A;2017;FEBRERO;113
TEUSAQUILLO;A;2017;JULIO;4
TEUSAQUILLO;A;2017;JUNIO;6
TEUSAQUILLO;A;2017;MARZO;100
TEUSAQUILLO;A;2017;MAYO;18
TEUSAQUILLO;A;2017;SEPTIEMBRE;3
TEUSAQUILLO;B;2015;ABRIL;19
TEUSAQUILLO;B;2015;AGOSTO;32
TEUSAQUILLO;B;2015;DICIEMBRE;55
TEUSAQUILLO;B;2015;ENERO;11
TEUSAQUILLO;B;2015;FEBRERO;18
TEUSAQUILLO;B;2015;JULIO;58
TEUSAQUILLO;B;2015;JUNIO;33
TEUSAQUILLO;B;2015;MARZO;12
TEUSAQUILLO;B;2015;MAYO;17
TEUSAQUILLO;B;2015;NOVIEMBRE;30
TEUSAQUILLO;B;2015;OCTUBRE;33
TEUSAQUILLO;B;2015;SEPTIEMBRE;54
TEUSAQUILLO;B;2016;ABRIL;32
TEUSAQUILLO;B;2016;AGOSTO;63
TEUSAQUILLO;B;2016;DICIEMBRE;76
TEUSAQUILLO;B;2016;ENERO;79
TEUSAQUILLO;B;2016;FEBRERO;108
TEUSAQUILLO;B;2016;JULIO;48
TEUSAQUILLO;B;2016;JUNIO;25
TEUSAQUILLO;B;2016;MARZO;90
TEUSAQUILLO;B;2016;MAYO;28
TEUSAQUILLO;B;2016;NOVIEMBRE;69
TEUSAQUILLO;B;2016;OCTUBRE;78
TEUSAQUILLO;B;2016;SEPTIEMBRE;115
TEUSAQUILLO;B;2017;ABRIL;54
TEUSAQUILLO;B;2017;AGOSTO;87
TEUSAQUILLO;B;2017;ENERO;93
TEUSAQUILLO;B;2017;FEBRERO;93
TEUSAQUILLO;B;2017;JULIO;64
TEUSAQUILLO;B;2017;JUNIO;77
TEUSAQUILLO;B;2017;MARZO;97
TEUSAQUILLO;B;2017;MAYO;104
TEUSAQUILLO;B;2017;OCTUBRE;1
TEUSAQUILLO;B;2017;SEPTIEMBRE;52
TEUSAQUILLO;C;2015;ABRIL;881
TEUSAQUILLO;C;2015;AGOSTO;622
TEUSAQUILLO;C;2015;DICIEMBRE;599
TEUSAQUILLO;C;2015;ENERO;529
TEUSAQUILLO;C;2015;FEBRERO;846
TEUSAQUILLO;C;2015;JULIO;980
TEUSAQUILLO;C;2015;JUNIO;997
TEUSAQUILLO;C;2015;MARZO;753
TEUSAQUILLO;C;2015;MAYO;886
TEUSAQUILLO;C;2015;NOVIEMBRE;682
TEUSAQUILLO;C;2015;OCTUBRE;618
TEUSAQUILLO;C;2015;SEPTIEMBRE;652
TEUSAQUILLO;C;2016;ABRIL;1316
TEUSAQUILLO;C;2016;AGOSTO;1290
TEUSAQUILLO;C;2016;DICIEMBRE;1333
TEUSAQUILLO;C;2016;ENERO;1149
TEUSAQUILLO;C;2016;FEBRERO;1601
TEUSAQUILLO;C;2016;JULIO;1118
TEUSAQUILLO;C;2016;JUNIO;1103
TEUSAQUILLO;C;2016;MARZO;1374
TEUSAQUILLO;C;2016;MAYO;1321
TEUSAQUILLO;C;2016;NOVIEMBRE;1559
TEUSAQUILLO;C;2016;OCTUBRE;1570
TEUSAQUILLO;C;2016;SEPTIEMBRE;1424
TEUSAQUILLO;C;2017;ABRIL;1676
TEUSAQUILLO;C;2017;AGOSTO;1716
TEUSAQUILLO;C;2017;ENERO;1939
TEUSAQUILLO;C;2017;FEBRERO;2090
TEUSAQUILLO;C;2017;JULIO;1904
TEUSAQUILLO;C;2017;JUNIO;1859
TEUSAQUILLO;C;2017;MARZO;1899
TEUSAQUILLO;C;2017;MAYO;2635
TEUSAQUILLO;C;2017;OCTUBRE;16
TEUSAQUILLO;C;2017;SEPTIEMBRE;999
TEUSAQUILLO;D;2015;ABRIL;10
TEUSAQUILLO;D;2015;AGOSTO;28
TEUSAQUILLO;D;2015;DICIEMBRE;145
TEUSAQUILLO;D;2015;ENERO;13
TEUSAQUILLO;D;2015;FEBRERO;19
TEUSAQUILLO;D;2015;JULIO;33
TEUSAQUILLO;D;2015;JUNIO;25
TEUSAQUILLO;D;2015;MARZO;5
TEUSAQUILLO;D;2015;MAYO;10
TEUSAQUILLO;D;2015;NOVIEMBRE;59
TEUSAQUILLO;D;2015;OCTUBRE;64
TEUSAQUILLO;D;2015;SEPTIEMBRE;22
TEUSAQUILLO;D;2016;ABRIL;58
TEUSAQUILLO;D;2016;AGOSTO;70
TEUSAQUILLO;D;2016;DICIEMBRE;62
TEUSAQUILLO;D;2016;ENERO;165
TEUSAQUILLO;D;2016;FEBRERO;153
TEUSAQUILLO;D;2016;JULIO;71
TEUSAQUILLO;D;2016;JUNIO;53
TEUSAQUILLO;D;2016;MARZO;121
TEUSAQUILLO;D;2016;MAYO;46
TEUSAQUILLO;D;2016;NOVIEMBRE;72
TEUSAQUILLO;D;2016;OCTUBRE;108
TEUSAQUILLO;D;2016;SEPTIEMBRE;76
TEUSAQUILLO;D;2017;ABRIL;56
TEUSAQUILLO;D;2017;AGOSTO;69
TEUSAQUILLO;D;2017;ENERO;83
TEUSAQUILLO;D;2017;FEBRERO;119
TEUSAQUILLO;D;2017;JULIO;81
TEUSAQUILLO;D;2017;JUNIO;63
TEUSAQUILLO;D;2017;MARZO;95
TEUSAQUILLO;D;2017;MAYO;85
TEUSAQUILLO;D;2017;SEPTIEMBRE;44
TEUSAQUILLO;E;2015;NOVIEMBRE;1
TEUSAQUILLO;F;2015;ABRIL;9
TEUSAQUILLO;F;2015;AGOSTO;7
TEUSAQUILLO;F;2015;DICIEMBRE;12
TEUSAQUILLO;F;2015;ENERO;6
TEUSAQUILLO;F;2015;FEBRERO;4
TEUSAQUILLO;F;2015;JULIO;43
TEUSAQUILLO;F;2015;JUNIO;14
TEUSAQUILLO;F;2015;MARZO;2
TEUSAQUILLO;F;2015;MAYO;2
TEUSAQUILLO;F;2015;NOVIEMBRE;13
TEUSAQUILLO;F;2015;OCTUBRE;15
TEUSAQUILLO;F;2015;SEPTIEMBRE;23
TEUSAQUILLO;F;2016;ABRIL;6
TEUSAQUILLO;F;2016;AGOSTO;10
TEUSAQUILLO;F;2016;DICIEMBRE;3
TEUSAQUILLO;F;2016;ENERO;17
TEUSAQUILLO;F;2016;FEBRERO;68
TEUSAQUILLO;F;2016;JULIO;17
